study,subgroup,panel,horizon,n,outcome,brier,auc,observed,predicted,observed_expected,mean_bias_pp,events
secondary_hepatic_smoking,age50_64,clinical,15,303,aortic_aneurysm,0.004847724482157387,0.859519042884051,0.004879389667297912,0.0020911236415297107,2.333381714210123,-0.2788266025768201,1.0
secondary_hepatic_smoking,age50_64,clinical,15,303,chronic_respiratory,0.0029300764723859648,0.94705016065671,0.002937848683527346,0.007850769865002433,0.3742115402750295,0.4912921181475087,1.0
secondary_hepatic_smoking,age50_64,clinical,15,303,dementia,0.005187265552810058,0.814851983764066,0.0052049051180978615,0.0013246586686880837,3.929242484218745,-0.3880246449409778,1.0
secondary_hepatic_smoking,age50_64,clinical,15,303,diabetes,0.011048444356376233,0.7990776487502679,0.011167845336337934,0.004183145332491233,2.6697244414616184,-0.6984700003846701,3.0
secondary_hepatic_smoking,age50_64,clinical,15,303,renal,3.1497772886822174e-06,,0.0,0.0016204294706794646,0.0,0.16204294706794647,0.0
secondary_hepatic_smoking,age50_64,clinical,15,303,chronic_liver,0.0029332399188203217,0.7415182624642567,0.002946249127151786,0.0023696482025569,1.2433276483710627,-0.057660092459488596,1.0
secondary_hepatic_smoking,age50_64,clinical,15,303,lung_cancer,0.02480035597931998,0.3961853488091675,0.024982143798255987,0.016344251621492344,1.5284972586572882,-0.8637892176763643,9.0
secondary_hepatic_smoking,age50_64,clinical,15,303,colorectal_cancer,0.003417971151512703,0.7355745100018726,0.00338842052777713,0.009383056945780656,0.36112117270063293,0.5994636418003526,2.0
secondary_hepatic_smoking,age50_64,clinical,15,303,pancreatic_cancer,0.007568265167131701,0.40780222801199645,0.00757820441449566,0.0050454657566447935,1.501983123067537,-0.25327386578508665,3.0
secondary_hepatic_smoking,age50_64,clinical,15,303,breast_cancer,4.401069646471737e-05,,0.0,0.00498653963452763,0.0,0.498653963452763,0.0
secondary_hepatic_smoking,age50_64,clinical,15,303,prostate_cancer,0.0009778629260177966,0.86126306347241,0.0009321251216280611,0.005505607465804116,0.16930468207506336,0.4573482344176054,1.0
secondary_hepatic_smoking,age50_64,clinical,15,303,gastric_cancer,0.005092783270800702,0.4842431525110967,0.005102637710276761,0.0028915604454611754,1.7646657597237054,-0.22110772648155858,2.0
secondary_hepatic_smoking,age50_64,clinical,15,303,hematologic_cancer,0.014217893028512254,0.782557315614383,0.014458130257555954,0.007725543134244785,1.871471041753405,-0.6732587123311169,3.0
secondary_hepatic_smoking,age50_64,clinical,15,303,infection,0.00833058980349851,0.8559787446401755,0.008455842333509364,0.007050329328223952,1.1993542343701376,-0.14055130052854126,2.0
secondary_hepatic_smoking,age50_64,clinical,15,303,external,0.005851974921010145,0.29695884184487353,0.005810718206084947,0.00926107881889644,0.6274342676177935,0.3450360612811492,2.0
secondary_hepatic_smoking,age50_64,clinical,15,303,other_or_unresolved,0.058781107902011125,0.6942354271786745,0.06488316378670264,0.06380845266936992,1.0168427703912748,-0.1074711117332719,17.0
secondary_hepatic_smoking,age65_74,clinical,15,228,multistate,0.7612032974287127,,,,,,
secondary_hepatic_smoking,age65_74,clinical,15,228,all_cause,0.2412280743499433,0.606067229564186,0.5767390373320295,0.5397288584838015,1.0685717990922265,-3.7010178848227993,136.0
secondary_hepatic_smoking,age65_74,clinical,15,228,ihd,0.13578164965411932,0.6747843821014762,0.17436251689245516,0.16986322702157652,1.0264877216203312,-0.44992898708786366,41.0
secondary_hepatic_smoking,age65_74,clinical,15,228,heart_failure,0.011490451986158012,0.36059194095595976,0.011563630025294154,0.01061530681598016,1.0893354498135088,-0.09483232093139941,3.0
secondary_hepatic_smoking,age65_74,clinical,15,228,stroke,0.04904270412755263,0.5928465247760893,0.051913686945120385,0.04570183120106434,1.1359213751573127,-0.6211855744056048,19.0
secondary_hepatic_smoking,age65_74,clinical,15,228,hypertension,0.0024357279017141616,0.5785307223749355,0.002213436075566913,0.015646698306895686,0.1414634597122273,1.3433262231328773,1.0
secondary_hepatic_smoking,age65_74,clinical,15,228,aortic_aneurysm,0.02492316997209378,0.360068320701823,0.025048620327135628,0.0035165050523664892,7.12315778141105,-2.153211527476914,2.0
secondary_hepatic_smoking,age65_74,clinical,15,228,chronic_respiratory,0.008556364545438918,0.3431135153352548,0.008587643477231479,0.012145853068737769,0.707043254074531,0.355820959150629,4.0
secondary_hepatic_smoking,age65_74,clinical,15,228,dementia,0.004159918734300194,0.5862469991303624,0.004175397510168865,0.0027115145651528034,1.539876482254325,-0.14638829450160612,1.0
secondary_hepatic_smoking,age65_74,clinical,15,228,diabetes,0.028359845734663318,0.6171463646547002,0.028802036036897193,0.008032102714411935,3.5858650045918785,-2.076993332248526,3.0
secondary_hepatic_smoking,age65_74,clinical,15,228,renal,0.00528308778076165,0.3815822959786861,0.005303381073138946,0.003200382163746189,1.6571086832114774,-0.21029989093927567,2.0
secondary_hepatic_smoking,age65_74,clinical,15,228,chronic_liver,0.008833983680562539,0.8523994933004896,0.00894004834770097,0.003703951486881897,2.413651577069381,-0.5236096860819073,1.0
secondary_hepatic_smoking,age65_74,clinical,15,228,lung_cancer,0.011380921256130635,0.7430558904204002,0.011255442284895976,0.027671586863664357,0.406750879172583,1.6416144578768381,5.0
secondary_hepatic_smoking,age65_74,clinical,15,228,colorectal_cancer,0.027686466983401443,0.7149911699115508,0.028632776332539533,0.019478299450513638,1.4699833733064667,-0.9154476882025895,6.0
secondary_hepatic_smoking,age65_74,clinical,15,228,pancreatic_cancer,0.0024605569731039174,0.6269831834162989,0.0023922301571929153,0.008542045250789446,0.28005355707660623,0.6149815093596531,2.0
secondary_hepatic_smoking,age65_74,clinical,15,228,breast_cancer,0.011300352550029228,0.6731543104351787,0.01148984021358575,0.010043572625589612,1.1439993159716146,-0.14462675879961373,2.0
secondary_hepatic_smoking,age65_74,clinical,15,228,prostate_cancer,0.009901900812313798,0.6991095263655766,0.01008480809381497,0.008178371064065996,1.2331071817131714,-0.19064370297489747,3.0
secondary_hepatic_smoking,age65_74,clinical,15,228,gastric_cancer,0.007462369591113034,0.5403810984265427,0.007501817440892294,0.005808871249089154,1.291441507172086,-0.16929461918031402,2.0
secondary_hepatic_smoking,age65_74,clinical,15,228,hematologic_cancer,0.007677195803757955,0.17453815710771722,0.007625390844122685,0.014579884200955883,0.5230076411459256,0.6954493356833198,1.0
secondary_hepatic_smoking,age65_74,clinical,15,228,infection,0.04486086868069515,0.6912789637491988,0.04631025407676416,0.01674719887001619,2.7652537260829333,-2.956305520674797,6.0
secondary_hepatic_smoking,age65_74,clinical,15,228,external,0.016502368607992614,0.22207614414831328,0.016562786156498647,0.01584212824234026,1.0454899684647376,-0.07206579141583874,5.0
secondary_hepatic_smoking,age65_74,clinical,15,228,other_or_unresolved,0.1018753177028671,0.5357337891617844,0.11397329502101286,0.13769952826996318,0.827695609803147,2.3726233248950317,27.0
secondary_hepatic_smoking,female,laboratory,15,527,multistate,0.2489375946435662,,,,,,
secondary_hepatic_smoking,female,laboratory,15,527,all_cause,0.09873515264446014,0.8472765757769409,0.15751774313463696,0.15785388671064055,0.9978705397566816,0.03361435760035891,114.0
secondary_hepatic_smoking,female,laboratory,15,527,ihd,0.0289971535085598,0.8567123039176873,0.03230394974807785,0.04271789289595866,0.7562158982596722,1.0413943147880813,25.0
secondary_hepatic_smoking,female,laboratory,15,527,heart_failure,0.0017125538119083115,0.6189267680750971,0.0016850543631340713,0.004512894041250632,0.37338664451937853,0.28278396781165605,2.0
secondary_hepatic_smoking,female,laboratory,15,527,stroke,0.008925674226837408,0.9009676193989474,0.009247780274824568,0.018682272898953297,0.4950029541289213,0.9434492624128729,12.0
secondary_hepatic_smoking,female,laboratory,15,527,hypertension,0.0020232588670865983,0.8733621900519658,0.0020230575082442258,0.004329409655957814,0.4672825324949888,0.23063521477135884,2.0
secondary_hepatic_smoking,female,laboratory,15,527,aortic_aneurysm,0.004411812126188344,0.972481036432977,0.0044341991132973956,0.000713538478189425,6.214379811091613,-0.372066063510797,1.0
secondary_hepatic_smoking,female,laboratory,15,527,chronic_respiratory,0.0006343432300927921,0.8863587545744305,0.0006086724725672525,0.0046163494291033,0.13185147309905518,0.4007676956536048,2.0
secondary_hepatic_smoking,female,laboratory,15,527,dementia,2.0985392950864717e-06,,0.0,0.0009326361929577674,0.0,0.09326361929577674,0.0
secondary_hepatic_smoking,female,laboratory,15,527,diabetes,0.00706517518970566,0.8555060601795114,0.007151422630542128,0.00307770367350372,2.3236228660054215,-0.4073718957038408,4.0
secondary_hepatic_smoking,female,laboratory,15,527,renal,0.0012954107743417007,0.9289989352469679,0.0013021718796805304,0.0010544973512287624,1.2348744908303118,-0.024767452845176806,2.0
secondary_hepatic_smoking,female,laboratory,15,527,chronic_liver,6.938612586187181e-07,,0.0,0.0005730273782208373,0.0,0.05730273782208373,0.0
secondary_hepatic_smoking,female,laboratory,15,527,lung_cancer,0.013571395428464554,0.7700361687371619,0.013772134145195122,0.004892857681794472,2.814742434965765,-0.8879276463400649,8.0
secondary_hepatic_smoking,female,laboratory,15,527,colorectal_cancer,0.007661838373041288,0.9236957594470635,0.00791818233226773,0.007501889003371382,1.0554918006263843,-0.04162933288963484,7.0
secondary_hepatic_smoking,female,laboratory,15,527,pancreatic_cancer,0.003060653122643674,0.6630576376222781,0.003066374997786109,0.0014063424176691379,2.1803900382015766,-0.16600325801169713,2.0
secondary_hepatic_smoking,female,laboratory,15,527,breast_cancer,0.0035874685468599396,0.7789658631380738,0.003608666477246984,0.005841818724507774,0.6177299651746806,0.22331522472607895,3.0
secondary_hepatic_smoking,female,laboratory,15,527,prostate_cancer,0.0,,0.0,0.0,,0.0,0.0
secondary_hepatic_smoking,female,laboratory,15,527,gastric_cancer,0.002029063249159552,0.7982904963192126,0.0020344456158399326,0.0009459611708712715,2.1506650362468043,-0.1088484444968661,2.0
secondary_hepatic_smoking,female,laboratory,15,527,hematologic_cancer,0.007198965373704881,0.8780830449743132,0.007340335327533184,0.006226703779047181,1.1788476837830901,-0.11136315484860027,2.0
secondary_hepatic_smoking,female,laboratory,15,527,infection,0.012501275051101221,0.8279476839427639,0.012766420439863828,0.0052775138740509975,2.419021672806021,-0.7488906565812831,7.0
secondary_hepatic_smoking,female,laboratory,15,527,external,0.01231673561013823,0.48536623990973055,0.012376579261944212,0.00438739041255665,2.820943225504303,-0.7989188849387562,7.0
secondary_hepatic_smoking,female,laboratory,15,527,other_or_unresolved,0.03320687310871836,0.7981581389874591,0.03587829654659182,0.04016318765144746,0.8933129725149886,0.4284891104855644,26.0
secondary_hepatic_smoking,male,laboratory,15,455,multistate,0.34802062282876534,,,,,,
secondary_hepatic_smoking,male,laboratory,15,455,all_cause,0.13548169298956467,0.8161119306799074,0.23473405511496778,0.23172235709512842,1.0129970109815642,-0.30116980198393595,148.0
secondary_hepatic_smoking,male,laboratory,15,455,ihd,0.07451566664997616,0.764546337911857,0.09013377466594813,0.07523605742350023,1.1980129973928504,-1.48977172424479,51.0
secondary_hepatic_smoking,male,laboratory,15,455,heart_failure,0.005725559614260869,0.7258598825723667,0.005769986529826515,0.0036250935481970978,1.5916793465084942,-0.21448929816294168,4.0
secondary_hepatic_smoking,male,laboratory,15,455,stroke,0.009585604111548355,0.8278551145136956,0.00985869439288293,0.009083990468402872,1.0852823356843817,-0.07747039244800583,12.0
secondary_hepatic_smoking,male,laboratory,15,455,hypertension,0.0015727005695819886,0.944648197180466,0.0015324406292549953,0.007217216530865264,0.2123312530116472,0.5684775901610268,1.0
secondary_hepatic_smoking,male,laboratory,15,455,aortic_aneurysm,0.005101132477217512,0.839094912675236,0.005138750461066265,0.002453767333060502,2.094228899305165,-0.26849831280057634,2.0
secondary_hepatic_smoking,male,laboratory,15,455,chronic_respiratory,0.005421224991737191,0.8440996828653873,0.005490170732206389,0.006315557178509997,0.86930900584478,0.08253864463036079,5.0
secondary_hepatic_smoking,male,laboratory,15,455,dementia,0.004638825948735272,0.8117264697367057,0.004653892386140644,0.0010642639757281185,4.372874110444896,-0.3589628410412526,2.0
secondary_hepatic_smoking,male,laboratory,15,455,diabetes,0.007102336463371829,0.8354235677581627,0.0071633774072036305,0.0028505274461376605,2.5130006788426797,-0.43128499610659704,2.0
secondary_hepatic_smoking,male,laboratory,15,455,renal,3.0870739860742966e-06,,0.0,0.001364765129539817,0.0,0.1364765129539817,0.0
secondary_hepatic_smoking,male,laboratory,15,455,chronic_liver,0.010952367006970339,0.6690757034790239,0.011027450124090144,0.0030629105791079914,3.6003173580410754,-0.7964539544982153,3.0
secondary_hepatic_smoking,male,laboratory,15,455,lung_cancer,0.006055588189815493,0.7856192741169141,0.005783063673957149,0.019506283654266744,0.2964718332029474,1.3723219980309596,7.0
secondary_hepatic_smoking,male,laboratory,15,455,colorectal_cancer,0.0027287275617585297,0.3890327607244139,0.00269500284036781,0.006227793686889301,0.4327379768602976,0.35327908465214913,2.0
secondary_hepatic_smoking,male,laboratory,15,455,pancreatic_cancer,0.0021190592839706855,0.7203759521473667,0.002088052869705912,0.006300175543345275,0.33142772853551233,0.42121226736393635,3.0
secondary_hepatic_smoking,male,laboratory,15,455,breast_cancer,1.8165397745816283e-06,,0.0,0.0010527227884974655,0.0,0.10527227884974655,0.0
secondary_hepatic_smoking,male,laboratory,15,455,prostate_cancer,0.003480824578978284,0.8620211738899821,0.003488987569156307,0.00849661505660371,0.4106326514633151,0.5007627487447404,4.0
secondary_hepatic_smoking,male,laboratory,15,455,gastric_cancer,0.003103446361524991,0.7576822432522522,0.0031132301920617366,0.003542918517955605,0.8787191058117209,0.04296883258938684,2.0
secondary_hepatic_smoking,male,laboratory,15,455,hematologic_cancer,0.004065869453653765,0.5516647688569267,0.004060420428114264,0.004944646094192091,0.8211751358471487,0.08842256660778272,3.0
secondary_hepatic_smoking,male,laboratory,15,455,infection,0.00686788245519173,0.8619382751901575,0.006990447179639395,0.005823572943425113,1.2003708457935085,-0.11668742362142817,4.0
secondary_hepatic_smoking,male,laboratory,15,455,external,0.010566894602456574,0.46332252709133614,0.010603269825896301,0.009815629128081293,1.0802435266794734,-0.0787640697815008,8.0
secondary_hepatic_smoking,male,laboratory,15,455,other_or_unresolved,0.04893031590469035,0.7960516098391526,0.05514304320744928,0.05373785006882234,1.026149039026074,-0.14051931386269423,33.0
secondary_hepatic_smoking,age25_49,laboratory,15,451,multistate,0.13390340978713675,,,,,,
secondary_hepatic_smoking,age25_49,laboratory,15,451,all_cause,0.061495069611002644,0.7710398333481815,0.07465957917266591,0.07435948214220098,1.0040357600916456,-0.03000970304649353,46.0
secondary_hepatic_smoking,age25_49,laboratory,15,451,ihd,0.021821892367642082,0.8120215583177789,0.022552109233706024,0.01901662513710089,1.1859154330022263,-0.35354840966051354,8.0
secondary_hepatic_smoking,age25_49,laboratory,15,451,heart_failure,0.003591699721666534,0.8479146417819767,0.0036099899956509207,0.001691606770299164,2.1340597939392776,-0.19183832253517566,3.0
